item_key,difficulty,content_field,claim_id,final_claim,source_url,source_sha256,page_or_section,evidence_excerpt,verdict,reviewed_content_sha256
shinjuku-2026-r2-gian-47,easy,content,R47-E-05,やさしい日本語版でも同じ主張を述べている: 第2項として申告書の記載事項を定める規定が新たに加わる,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改め文,同条第1項の次に次の1項を加える。 ２ 前項の規定による申告書の記載事項は、次に掲げる事項とする。,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-06,やさしい日本語版でも同じ主張を述べている: 申告書を提出しなければならないのは「公的年金等受給者」である,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改正後 第24条の3第1項,次に掲げる者（以下この条において「公的年金等受給者」という。）は,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-07,やさしい日本語版でも同じ主張を述べている: 提出期限は毎年最初に公的年金等の支払を受ける日の前日までである,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改正後 第24条の3第1項,毎年最初に公的年金等の支払を受ける日の前日までに,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-08,やさしい日本語版でも同じ主張を述べている: 提出先は区長で、公的年金等支払者を経由する,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改正後 第24条の3第1項,当該公的年金等支払者を経由して、区長に提出しなければならない。,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-09,やさしい日本語版でも同じ主張を述べている: 記載事項には特別障害者その他の障害者・寡婦・ひとり親に該当する場合のその旨が含まれる,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改正後 第24条の3第2項,法第314条の2第1項第6号に規定する特別障害者又はその他の障害者に該当する場合にはその旨及びその該当する事実並びに寡婦又はひとり親に該当する場合にはその旨,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-10,やさしい日本語版でも同じ主張を述べている: 記載事項には特定配偶者の氏名が含まれる,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改正後 第24条の3第2項,⑶ 特定配偶者の氏名,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-11,やさしい日本語版でも同じ主張を述べている: 記載事項には扶養親族又は特定親族の氏名が含まれる,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改正後 第24条の3第2項,⑷ 扶養親族又は特定親族の氏名,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-12,やさしい日本語版でも同じ主張を述べている: 記載事項にはその他施行規則で定める事項が含まれる,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改正後 第24条の3第2項,⑸ その他施行規則で定める事項,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-13,やさしい日本語版でも同じ主張を述べている: 特定配偶者は所得割の納税義務者（合計所得金額が900万円以下である者に限る）と生計を一にする配偶者（合計所得金額が95万円以下である者に限る）とされている,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改正後 第24条の3第1項第2号,特定配偶者（所得割の納税義務者（合計所得金額が 900 万円以下である者に限る。）の自己と生計を一にする配偶者（合計所得金額が 95 万円以下である者に限る。）をいう。,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-14,やさしい日本語版でも同じ主張を述べている: 第20条第2項・第23条第1項ただし書・第24条の2・付則第2条の3・付則第3条の4・付則第5条の2でも改正が行われる,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改め文,第20条第2項中 … 第23条第1項ただし書中 … 第24条の2第1項第2号中 … 付則第2条の3中 … 付則第3条の4中 … 付則第5条の2中,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-15,やさしい日本語版でも同じ主張を述べている: 概要資料の説明と改め文のどの部分が対応するかは資料に明示されていない,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第47号議案 概要／改め文,（本件は解説本文が「資料には明示されていません」と明示している箇所であり、事実主張ではない）,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-16,やさしい日本語版でも同じ主張を述べている: 令和9年1月1日施行の対象は第23条第1項ただし書・第24条の2・第24条の3・付則第2条の3の改正規定と附則第2条の規定である,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,附則第1条第1号,第23条第1項ただし書、第24条の2、第24条の3及び付則第2条の3の改正規定並びに次条の規定 令和 9 年 1 月 1 日,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-17,やさしい日本語版でも同じ主張を述べている: 令和8年第2回定例会で原案可決された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果表 第47号議案,第47号議案 新宿区特別区税条例の一部を改正する条例 原案可決,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,content,R47-E-18,やさしい日本語版でも同じ主張を述べている: 区税収入への影響額・対象となる納税義務者数・控除額の上限は資料に書かれていない,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,出典に記載がない事項,（本件は解説本文が「議案の資料には書かれていません」と明示している箇所であり、事実主張ではない）,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,title,R47-E-19,やさしい日本語版でも同じ主張を述べている: 見出し: 市販薬の医療費控除の特例を恒久化する区税条例の改正である,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第47号議案 主な改正内容,医療費控除の特例の時限措置を廃止し、恒久化する。,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,summary,R47-E-20,やさしい日本語版でも同じ主張を述べている: 要約: 地方税法の改正に伴う区税条例の改正である,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第47号議案 概要,地方税法の改正等に伴い、所要の改正を行う。,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,summary,R47-E-21,やさしい日本語版でも同じ主張を述べている: 要約: 概要資料はスイッチOTC医薬品等の購入金額を総所得金額等から控除する医療費控除の特例の恒久化を主な改正内容に挙げている,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第47号議案 主な改正内容,スイッチ OTC 医薬品（医療用から転用された一定の市販薬）等の購入金額を総所得金額等から控除する医療費控除の特例の時限措置を廃止し、恒久化する。,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-47,easy,summary,R47-E-22,やさしい日本語版でも同じ主張を述べている: 要約: 議案本文では公的年金等を受ける者が出す申告書の規定も改められる,https://www.city.shinjuku.lg.jp/content/000457646.pdf,f28d95a2242fb9041e8fe0b7556ec649de6e85c6255494beb87d6c0a0bd08988,改め文,第24条の3第1項を次のように改める。,supported,787c96d3f7b49268bf89cd705e2ae5238b74b470bef4b008d6f75ba0ea5b1a8a
shinjuku-2026-r2-gian-48,easy,content,R48-E-01,やさしい日本語版でも同じ主張を述べている: 提案理由は非常勤消防団員等に係る損害補償の基準を定める政令の一部を改正する政令（令和8年政令第10号）の施行等に伴うものである,https://www.city.shinjuku.lg.jp/content/000457647.pdf,617833890ad1f5cdfb12c73ab8362ab268437d731729681223d1383f9bcd88f2,提案理由,非常勤消防団員等に係る損害補償の基準を定める政令の一部を改正する政令（令和8年政令第10号）の施行等に伴い,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-02,やさしい日本語版でも同じ主張を述べている: 改定対象は補償基礎額・扶養親族がある場合の加算額・葬祭補償の額である,https://www.city.shinjuku.lg.jp/content/000457647.pdf,617833890ad1f5cdfb12c73ab8362ab268437d731729681223d1383f9bcd88f2,提案理由,補償基礎額及び応急措置の業務等に従事した者に扶養親族がある場合における補償基礎額の加算額並びに葬祭補償の額を改定する必要があるため,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-03,"やさしい日本語版でも同じ主張を述べている: 補償基礎額は9,700円から10,000円になる",https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第48号議案 改定表,"補償基礎額 9,700 円 10,000 円",supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-04,"やさしい日本語版でも同じ主張を述べている: 補償基礎額の増額上限額は14,500円から15,000円になる",https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第48号議案 改定表,"補償基礎額の 増額上限額※ 14,500 円 15,000 円",supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-05,やさしい日本語版でも同じ主張を述べている: 扶養加算額（配偶者）は100円からなしになる,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第48号議案 改定表,扶養加算額 （配偶者） 100 円 なし,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-06,やさしい日本語版でも同じ主張を述べている: 扶養加算額（子）は383円から433円になる,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第48号議案 改定表,扶養加算額 （子） 383 円 433 円,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-07,"やさしい日本語版でも同じ主張を述べている: 葬祭補償は31万5,000円＋補償基礎額×30から33万円＋補償基礎額×30になる",https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第48号議案 改定表,"葬祭補償 31 万 5,000 円 ＋補償基礎額×30 33 万円 ＋補償基礎額×30",supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-08,やさしい日本語版でも同じ主張を述べている: 増額上限額には通常得ている収入の日額に比して公正を欠くと認められるときの注記が付されている,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第48号議案 改定表 注記,その者の通常得ている収入の日額に比して公正を欠くと認められるときは、この額を超えない範囲内において補償基礎額を増額することができる。,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-09,やさしい日本語版でも同じ主張を述べている: 施行日は令和8年7月1日である,https://www.city.shinjuku.lg.jp/content/000457647.pdf,617833890ad1f5cdfb12c73ab8362ab268437d731729681223d1383f9bcd88f2,附則第1項,この条例は、令和8年7月1日から施行する。,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-10,やさしい日本語版でも同じ主張を述べている: 適用日は令和8年6月1日である,https://www.city.shinjuku.lg.jp/content/000457647.pdf,617833890ad1f5cdfb12c73ab8362ab268437d731729681223d1383f9bcd88f2,附則第2項,令和8年6月1日（以下「適用日」という。）,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-11,やさしい日本語版でも同じ主張を述べている: 適用日から施行日の前日までの間に従前の額で支払われた金額は改正後の規定に基づく補償の内払とみなされる,https://www.city.shinjuku.lg.jp/content/000457647.pdf,617833890ad1f5cdfb12c73ab8362ab268437d731729681223d1383f9bcd88f2,附則第3項,として支払われた金額は、これらに相当する改正後の条例の規定に基づく損害補償の内払とみなす。,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-12,やさしい日本語版でも同じ主張を述べている: 適用日前に支給すべき事由が生じた補償については原則としてなお従前の例による,https://www.city.shinjuku.lg.jp/content/000457647.pdf,617833890ad1f5cdfb12c73ab8362ab268437d731729681223d1383f9bcd88f2,附則第2項,適用日前に支給すべき事由の生じた損害補償（傷病補償年金等を除く。）及び適用日前に支給すべき事由の生じた適用日前の期間に係る傷病補償年金等については、なお従前の例による。,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,content,R48-E-13,やさしい日本語版でも同じ主張を述べている: 令和8年第2回定例会で原案可決された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果表 第48号議案,第48号議案 災害に際し応急措置の業務等に従事した者の損害補償に関する条例の一部を改正する条例 原案可決,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,title,R48-E-14,やさしい日本語版でも同じ主張を述べている: 見出し: 災害時に応急措置に従事した人への補償額を引き上げる,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第48号議案 改定表,"補償基礎額 9,700 円 10,000 円",supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,summary,R48-E-15,"やさしい日本語版でも同じ主張を述べている: 要約: 葬祭補償を31万5,000円から33万円に引き上げる",https://www.city.shinjuku.lg.jp/content/000457647.pdf,617833890ad1f5cdfb12c73ab8362ab268437d731729681223d1383f9bcd88f2,改め文,"第18条中「31万5,000円」を「33万円」に改める。",supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,summary,R48-E-16,やさしい日本語版でも同じ主張を述べている: 要約: 扶養親族の加算額も見直される,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第48号議案 改定表,扶養加算額 （配偶者） 100 円 なし,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-48,easy,summary,R48-E-17,やさしい日本語版でも同じ主張を述べている: 要約: 施行は令和8年7月1日、適用は令和8年6月1日からである,https://www.city.shinjuku.lg.jp/content/000457647.pdf,617833890ad1f5cdfb12c73ab8362ab268437d731729681223d1383f9bcd88f2,附則第1項・第2項,この条例は、令和8年7月1日から施行する。…令和8年6月1日（以下「適用日」という。）,supported,dacb8442e1bbed12214def976ff4a62a7de76d33fc482b806d3b8b67d77f7147
shinjuku-2026-r2-gian-49,easy,content,R49-E-01,やさしい日本語版でも同じ主張を述べている: 個人番号カードと在留カード等が一体化した2つの書類が創設される,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.3 第49号議案,出入国管理及び難民認定法の改正等により、個人番号カードと在留カード等が一体化した次に掲げる書類が創設されることを踏まえ,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,content,R49-E-02,やさしい日本語版でも同じ主張を述べている: 証明書等のコンビニ交付を受けるときに使える書類として2つを追加する,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.3 第49号議案,これらの書類を証明書等のコンビニ交付に係る必要書類に追加する,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,content,R49-E-03,やさしい日本語版でも同じ主張を述べている: 新宿区印鑑条例は昭和50年新宿区条例第17号で、改正箇所は第19条,https://www.city.shinjuku.lg.jp/content/000457648.pdf,dbe8f3ae4be3eae10ffbd61accee1bc3e465e76d1c031d804a871a0a76ab6fe1,第1条,新宿区印鑑条例（昭和 50 年新宿区条例第 17 号）の一部を次のように改正する。第 19 条中,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,content,R49-E-04,やさしい日本語版でも同じ主張を述べている: 新宿区一般事務手数料条例は平成12年新宿区条例第5号で、改正箇所は別表備考,https://www.city.shinjuku.lg.jp/content/000457648.pdf,dbe8f3ae4be3eae10ffbd61accee1bc3e465e76d1c031d804a871a0a76ab6fe1,第2条,新宿区一般事務手数料条例（平成 12 年新宿区条例第 5 号）の一部を次のように改正する。別表備考中,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,content,R49-E-05,やさしい日本語版でも同じ主張を述べている: 新宿区住民基本台帳制度の適正な運用に関する条例は平成14年新宿区条例第48号で、改正箇所は第11条の2,https://www.city.shinjuku.lg.jp/content/000457648.pdf,dbe8f3ae4be3eae10ffbd61accee1bc3e465e76d1c031d804a871a0a76ab6fe1,第3条,新宿区住民基本台帳制度の適正な運用に関する条例（平成 14 年新宿区条例第 48 号）の一部を次のように改正する。第 11 条の 2 中,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,content,R49-E-06,やさしい日本語版でも同じ主張を述べている: 施行日は公布の日,https://www.city.shinjuku.lg.jp/content/000457648.pdf,dbe8f3ae4be3eae10ffbd61accee1bc3e465e76d1c031d804a871a0a76ab6fe1,附則,この条例は、公布の日から施行する,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,content,R49-E-07,"やさしい日本語版でも同じ主張を述べている: 新宿区の外国人住民は令和8年8月1日現在で51,870人",https://www.city.shinjuku.lg.jp/content/000462485.pdf,95935e780c3b7857eed990a87dc41762e4df3ff4455d7409bd69f29aff2c038f,合計行,"令和8年8月1日現在／合計 26,542 25,328 51,870",supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,content,R49-E-08,やさしい日本語版でも同じ主張を述べている: 国籍・地域の数は130を超える,https://www.city.shinjuku.lg.jp/content/000462485.pdf,95935e780c3b7857eed990a87dc41762e4df3ff4455d7409bd69f29aff2c038f,国籍・地域一覧,NO 1〜134（うち64は無国籍）,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,content,R49-E-09,やさしい日本語版でも同じ主張を述べている: 令和8年第2回定例会で原案可決された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果ページ,第49号議案 新宿区印鑑条例等の一部を改正する条例 原案可決,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,title,R49-E-10,表題「特定在留カードでも コンビニで 証明書を とれます」は、コンビニ交付の必要書類の追加を指す編集上の見出し,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.3 第49号議案,出入国管理及び難民認定法の改正等により、個人番号カードと在留カード等が一体化した次に掲げる書類が創設されることを踏まえ,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-49,easy,summary,R49-E-11,要約の主張（カードの一体化・使える書類への追加・改正する条例が3つ）はいずれも本文の主張と同一,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.3 第49号議案,出入国管理及び難民認定法の改正等により、個人番号カードと在留カード等が一体化した次に掲げる書類が創設されることを踏まえ,supported,7ce440ea1b946402370882c986da615d2d52bf003064b32a9d39b6cd8e063c14
shinjuku-2026-r2-gian-50,easy,content,R50-E-01,やさしい日本語版でも同じ主張を述べている: 対象条例は新宿区家庭的保育事業等の設備及び運営に関する基準を定める条例（平成26年新宿区条例第28号）である,https://www.city.shinjuku.lg.jp/content/000457649.pdf,40b086a734b3b03dd864a14e09904f4e42ea4c7d1353dfce6eae06a45f931b32,改め文,新宿区家庭的保育事業等の設備及び運営に関する基準を定める条例（平成26年新宿区条例第28号）の一部を次のように改正する。,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
shinjuku-2026-r2-gian-50,easy,content,R50-E-02,やさしい日本語版でも同じ主張を述べている: 児童福祉法第6条の3第10項第3号に掲げる事業を条例では「満3歳以上限定小規模保育事業」と呼ぶ,https://www.city.shinjuku.lg.jp/content/000457649.pdf,40b086a734b3b03dd864a14e09904f4e42ea4c7d1353dfce6eae06a45f931b32,改め文 第7条第1項,法第6条の3第10項第3号に掲げる事業（以下「満3歳以上限定小規模保育事業」という。）,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
shinjuku-2026-r2-gian-50,easy,content,R50-E-03,やさしい日本語版でも同じ主張を述べている: 概要資料は内閣府令の改正に伴い満3歳以上限定小規模保育事業に関する基準を新たに定めると説明している,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第50号議案 概要,家庭的保育事業等の設備及び運営に関する基準を定めている内閣府令の改正に伴い、満 3 歳以上限定小規模保育事業に関する基準を新たに定める。,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
shinjuku-2026-r2-gian-50,easy,content,R50-E-04,やさしい日本語版でも同じ主張を述べている: 第3条では満3歳以上の保育を必要とする児童について保育を行う場合が加えられる,https://www.city.shinjuku.lg.jp/content/000457649.pdf,40b086a734b3b03dd864a14e09904f4e42ea4c7d1353dfce6eae06a45f931b32,改め文 第3条,又は同条第10項第3号の規定により保育を必要とする児童であって満3歳以上のものについて保育を行う場合,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
shinjuku-2026-r2-gian-50,easy,content,R50-E-05,やさしい日本語版でも同じ主張を述べている: 第28条では小規模保育事業B型・C型から満3歳以上限定小規模保育事業が除かれる,https://www.city.shinjuku.lg.jp/content/000457649.pdf,40b086a734b3b03dd864a14e09904f4e42ea4c7d1353dfce6eae06a45f931b32,改め文 第28条,第28条中「小規模保育事業B型」及び「小規模保育事業C型」の次に「（満3歳以上限定小規模保育事業を除く。）」を加える。,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
shinjuku-2026-r2-gian-50,easy,content,R50-E-06,やさしい日本語版でも同じ主張を述べている: 第35条では「第6条の3第10項」が「第6条の3第10項第1号」に改められる,https://www.city.shinjuku.lg.jp/content/000457649.pdf,40b086a734b3b03dd864a14e09904f4e42ea4c7d1353dfce6eae06a45f931b32,改め文 第35条,第35条中「第6条の3第10項」を「第6条の3第10項第1号」に改める。,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
shinjuku-2026-r2-gian-50,easy,content,R50-E-07,やさしい日本語版でも同じ主張を述べている: 附則第4項では満3歳以上限定小規模保育事業者を除く整理が行われる,https://www.city.shinjuku.lg.jp/content/000457649.pdf,40b086a734b3b03dd864a14e09904f4e42ea4c7d1353dfce6eae06a45f931b32,改め文 附則第4項,附則第4項中「家庭的保育事業者等（」の次に「満3歳以上限定小規模保育事業者及び」を加える。,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
shinjuku-2026-r2-gian-50,easy,content,R50-E-18,やさしい日本語版でも同じ主張を述べている: 国の基準は家庭的保育事業等の設備及び運営に関する基準（平成26年厚生労働省令第61号）である,https://www.city.shinjuku.lg.jp/content/000457649.pdf,40b086a734b3b03dd864a14e09904f4e42ea4c7d1353dfce6eae06a45f931b32,提案理由,家庭的保育事業等の設備及び運営に関する基準（平成26年厚生労働省令第61号）,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
shinjuku-2026-r2-gian-50,easy,content,R50-E-19,やさしい日本語版でも同じ主張を述べている: 第7条では満3歳以上限定小規模保育事業者が定める事項が第1号及び第2号に限られる,https://www.city.shinjuku.lg.jp/content/000457649.pdf,40b086a734b3b03dd864a14e09904f4e42ea4c7d1353dfce6eae06a45f931b32,改め文 第7条第1項,にあっては、第1号及び第2号に掲げる事項）,supported,70effc91411a7e5175b5f213f302c0bd59db393fa810e11c130ba697d1ac3a80
