item_key,difficulty,content_field,claim_id,final_claim,source_url,source_sha256,page_or_section,evidence_excerpt,verdict,reviewed_content_sha256
shinjuku-2026-r2-giin-7,normal,content,G7-N-49,本会議は第7号を起立少数で否決した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=4&minute_id=78,7606a4d1cc1a23644295c8ea48bf09d90f50d3e7702dd3c9fc06167874e70fb3,本会議 6月19日 議長,起立少数と認めます。　本案は、否決されました,supported,ed27cb2b36200ae23e16d612a5e62f65d911f1637d9cb58cb9f959add23083c3
shinjuku-2026-r2-giin-7,normal,content,G7-N-50,渡辺やすし委員は現役世代に優しい新宿・減税の会に所属（令和7年4月1日以降）,https://www.city.shinjuku.lg.jp/kusei/file08_00003.html,5b6184d6f8102605b4c6470e4f330d5daa7fad29e5dbd898f7bda562d6ad2380,会派構成,現役世代に優しい新宿・減税の会（2人）[幹事長]田中ゆきえ[副幹事長・会計]渡辺やすし※令和7年4月1日付けで会派名称と所属議員に変更がありました,supported,ed27cb2b36200ae23e16d612a5e62f65d911f1637d9cb58cb9f959add23083c3
shinjuku-2026-r2-giin-7,normal,content,G7-N-51,学用品は現在、必要な部分が保護者負担で購入されている,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=2&minute_id=13,645e5def0107bd2c73d291f0032a79cadf8d4abf3eadc409f37f46c91d111269,文教子ども家庭委員会 6月15日 近藤なつ子副委員長,まだ必要な部分については保護者負担で学用品は購入されている,supported,ed27cb2b36200ae23e16d612a5e62f65d911f1637d9cb58cb9f959add23083c3
shinjuku-2026-r2-giin-7,hard,title,G7-H-01,件名は「新宿区立学校における学用品の給付に関する条例」,https://www.city.shinjuku.lg.jp/content/000459252.pdf,14afb68aedc9c04d403ea2156c535ec7fabebe3cdccd04217df5bfd8648faa8d,議案の概要と審議結果 議員提出議案,新宿区立学校における学用品の給付に関する条例,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,summary,G7-H-02,日本共産党新宿区議会議員団とれいわ新選組 新宿の2会派、実質8名が提案した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=3&minute_id=187,a3e855306ee9378a0f9e327d45d9762c9956e0202be5f25bb5a0b5ad849fa16d,本会議 6月11日 提案説明（高月まな議員）,日本共産党新宿区議会議員団と、れいわ新選組　新宿の２会派、実質８名により提案をいたしました,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,summary,G7-H-03,保護者の経済的負担を軽減し教育の機会均等を図るため、区立学校で教育活動に必要な学用品を給付する,https://www.city.shinjuku.lg.jp/content/000459252.pdf,14afb68aedc9c04d403ea2156c535ec7fabebe3cdccd04217df5bfd8648faa8d,議案の概要と審議結果 議員提出議案,保護者の経済的負担を軽減し、教育の機会均等を図る必要があるため、区立学校における教育活動に必要な学用品を給付する。,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,summary,G7-H-04,委員会は第7号を起立少数で否決すべきものと決定した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=2&minute_id=16,70e0daa42b6285444180ecf2d944ea24878d96437c8832e56605e1533fde2053,文教子ども家庭委員会 6月15日 委員長,起立少数と認めます。　よって、議員提出議案第７号は否決すべきものと決定いたしました,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,summary,G7-H-05,本会議は第7号を起立少数で否決した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=4&minute_id=78,7606a4d1cc1a23644295c8ea48bf09d90f50d3e7702dd3c9fc06167874e70fb3,本会議 6月19日 議長,起立少数と認めます。　本案は、否決されました,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-06,日本共産党新宿区議会議員団とれいわ新選組 新宿の2会派、実質8名が提案した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=3&minute_id=187,a3e855306ee9378a0f9e327d45d9762c9956e0202be5f25bb5a0b5ad849fa16d,本会議 6月11日 提案説明（高月まな議員）,日本共産党新宿区議会議員団と、れいわ新選組　新宿の２会派、実質８名により提案をいたしました,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-07,第7・8号は文教子ども家庭委員会に付託された,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=3&minute_id=188,2a92a45db9a6dce4ad1296b5a958dd2b07d17dd7900c964b0958ec843909ec42,本会議 6月11日 議長,議員提出議案第７号及び議員提出議案第８号は、議案付託表のとおり、文教子ども家庭委員会に付託します,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-08,会議録本文は条例案の条文を載せず「巻末議案の部参照」とだけ記す,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=3&minute_id=185,1d2c9397808beb08d1eb1a043b510e8222d59416d75184c616a3eef097e76a18,本会議 6月11日 議題,〔巻末議案の部参照〕,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-09,会期ページは第7・8号の件名だけを載せ、条例案の全文を掲載していない,https://www.city.shinjuku.lg.jp/kusei/file08_05_0003820210204_00014.html,6b649b44d5a36dc3ab890a6bc2d30fb82536fd9edcbba53274cc648aa0a3f376,議会公式 会期ページ,議員提出議案第7号新宿区立学校における学用品の給付に関する条例…議員提出議案第8号新宿区立学校における修学旅行費の無償化に関する条例,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-10,"提出者は費用を学用品費2億3,803万7,000円、修学旅行費5,657万2,000円、合計2億9,461万2,000円と説明した",https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=137,e55807601218813162f0b6c6eeb757d6e0b78ceecb30e2eac58fed85b158c80d,文教子ども家庭委員会 6月12日 佐藤佳一議員,"学用品費が２億3,803万7,000円、修学旅行費が中学３年生5,657万2,000円というふうに、合計が２億9,461万2,000円です",supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-11,提出者は財源に国の公立学校給食負担軽減事業による歳入（3億円以上）を挙げ、ほぼ賄えるとした,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=137,e55807601218813162f0b6c6eeb757d6e0b78ceecb30e2eac58fed85b158c80d,文教子ども家庭委員会 6月12日 佐藤佳一議員,国がやっている公立学校給食負担軽減事業費というのがあります…３億円以上という金額が入ってきますので、逆にお釣りが来るぐらいの、ほぼ賄える,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-12,"学校運営課長は、給食無償化の国の助成金で交付申請額7億5,600万円、令和7・8年度の差額3億9,000万円程度の見込み、当初予算で想定していない歳入で別の使い道は特段検討していないと答えた",https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=139,300529ce709a5abd7b95aaae343b9d5bffd3e0f1e5b93d9223308e8fa4ab8905,文教子ども家庭委員会 6月12日 学校運営課長,"国のほうが小学校の給食無償化というところで、助成金の予算をつけていただいたものになります…交付申請が７億5,600万円…３億9,000万円程度が見込まれる…当初想定をして予算計上していなかったもの…別の使い道といったところは特段検討していない",supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-13,委員会の審査報告は第7・8号とも否決,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=4&minute_id=73,ba10037585e08e29985fcc017d699a1b467dfcebb4938ee20e8c83b5d928b5ac,本会議 6月19日 議長,文教子ども家庭委員会審査報告書は、いずれも否決です,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-14,本会議で近藤なつ子議員が少数意見を報告した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=4&minute_id=74,8bc3b3d362889d39a1d2f6b1fc71417d031c6694ee8c40edb6e15e06c1c9ab6b,本会議 6月19日 近藤なつ子議員（少数意見報告）,文教子ども家庭委員会において、私、近藤なつ子は賛成し、少数意見を留保いたしましたので報告いたします,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-15,本会議でさわいめぐみ議員（れいわ新選組 新宿）が第7・8号に賛成の立場から討論した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=4&minute_id=76,83b0af115a6ceaa61ab3f4b8ca2480d2c1b1808252abb136704a5995d2b7c1f6,本会議 6月19日 さわいめぐみ議員,れいわ新選組　新宿のさわいめぐみです。…議員提出議案第７号　新宿区立学校における学用品の給付に関する条例及び議員提出議案第８号　新宿区立学校における修学旅行費の無償化に関する条例に賛成の立場から討論を行います,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-16,本会議の討論はさわいめぐみ議員の1件で終わり、反対の立場からの討論はなかった,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=4&minute_id=77,e66066cd5887f008b62245492e1558cc80dc10f2467b7e9c58a12d73b4ead7c7,本会議 6月19日 議長,以上で討論は終わりました,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-17,さわいめぐみ議員の会派は採決時「れいわ新選組 新宿」（令和8年8月7日に名称変更）,https://www.city.shinjuku.lg.jp/kusei/file08_00003.html,5b6184d6f8102605b4c6470e4f330d5daa7fad29e5dbd898f7bda562d6ad2380,会派構成,いのちの党新宿（1人）[幹事長・会計]さわいめぐみ※令和8年8月7日付けで会派名称を「れいわ新選組新宿」から「いのちの党新宿」に変更しました,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-18,近藤なつ子議員は日本共産党新宿区議会議員団に所属,https://www.city.shinjuku.lg.jp/kusei/file08_00003.html,5b6184d6f8102605b4c6470e4f330d5daa7fad29e5dbd898f7bda562d6ad2380,会派構成,日本共産党新宿区議会議員団（7人）[団長]沢田あゆみ[副団長]近藤なつ子,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-19,提出者の杉山直子議員が委員会で条例案を説明した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,議員提出議案第７号　新宿区立学校における学用品の給付に関する条例案について、提出者を代表して御説明します,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-20,第1条は区立小・中学校の児童・生徒が使う学用品の給付による保護者負担の軽減と教育の機会均等を目的とする,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,新宿区立小学校及び中学校（以下、「区立学校」という）に在籍する児童及び生徒（以下、「児童・生徒」という）が使用する学用品を給付することにより、保護者の経済的負担を軽減し、もって教育の機会均等を図ることを目的としています,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-21,第2条は学用品を補助教材、教科指導に必要な用具、教育委員会が必要と認める教材と定める,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,学用品を１、ドリル、ワークブック、プリント教材等の補助教材、２、書道用具、絵画用具、彫刻等などの教科指導に必要な用具、３、その他新宿区教育委員会…が、１、２に準ずるものとして必要と認める教材と定めています,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-22,第3条は区立学校に在籍する児童・生徒を対象とする,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,区立学校に在籍する児童・生徒を対象とします,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-23,第4条は教育委員会が校長に購入経費を交付する方法で給付する,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,教育委員会が区立学校の校長に対し、学用品の購入に必要な経費を交付する方法により行うとしています,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-24,第5条は経費の範囲を定める,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,１、学用品の購入（追加の購入を含む）に要する費用、２、その他教育委員会が前号に準ずる費用として範囲を定めています,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-25,第6条は校長の帳簿整備と管理を定める,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,校長は、学用品の購入及び給付に関する帳簿その他書類を整備し、適正に管理しなければならないことを定めています,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-26,第7条は委任,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,第７条は委任について規定しています,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-27,施行日は令和9年4月1日,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=124,4ad4301817856103e74740ccc26ef22e11967c9ae240744f44d381c705e67cba,文教子ども家庭委員会 6月12日 杉山直子議員,附則は施行日を令和９年４月１日と定めています,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-28,提出者は公教育の質と公平性を高め、教職員の集金等の事務負担軽減にも資すると説明した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=3&minute_id=187,a3e855306ee9378a0f9e327d45d9762c9956e0202be5f25bb5a0b5ad849fa16d,本会議 6月11日 提案説明（高月まな議員）,義務教育としての公教育の質と公平性を高めるとともに、教職員の集金等の事務負担軽減にも資すると考えます,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-29,23区で学用品の無償化は11区、修学旅行の無償化は12区、一部補助は4区,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=3&minute_id=187,a3e855306ee9378a0f9e327d45d9762c9956e0202be5f25bb5a0b5ad849fa16d,本会議 6月11日 提案説明（高月まな議員）,学用品の無償化を行う区は11区、修学旅行の無償化は12区、修学旅行の一部補助を行う区は４区に広がっています,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-30,第1回定例会でも同様の提案を行った,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=3&minute_id=187,a3e855306ee9378a0f9e327d45d9762c9956e0202be5f25bb5a0b5ad849fa16d,本会議 6月11日 提案説明（高月まな議員）,本年第１回定例会でも同様の提案を行いましたが,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-31,第1回定例会の条例案から条文に変更はない（山口かおる委員の問いへの答え）,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=144,507746c19b4031ab84e23e8d0ef34a9c219ee04db5f8cbb50b87f45cadc926e7,文教子ども家庭委員会 6月12日 佐藤佳一議員,変更はありません,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-32,山口かおる委員が第7号の条文に変更がないか確認した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=143,75c30813f6326fcb0fa9e309936139e5550dd85561551987117f83a82a1194f7,文教子ども家庭委員会 6月12日 山口かおる委員,前回、第１回定例会の３月の時点からのこの条文、条例に関しての内容としては、特に変更がないということでよろしいでしょうか,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-33,区立に通う割合は小学校で75%程度、中学校で5割から6割,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=129,ade0007f8ff3ee8e04f42728ba967dca05a966d47f945d994a1dcece1ebf82a8,文教子ども家庭委員会 6月12日 学校運営課長,小学校においては大体７割、75％から80％程度と、75％程度になってくるかと思います…中学校については、５割から６割,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-34,渡辺やすし委員は私立・国立に通う子どもが対象外になる点を質した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=130,6a1d5605e6fc9945d438f8279281fb975772d724f711949a50f3986155e0dca9,文教子ども家庭委員会 6月12日 渡辺やすし委員,私立、国立と、区立に通っていない人は対象外ですよね,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-35,提出者は、国の財源を使うことと他区も公立だけであることから公立に限ったと答えた,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=131,a7375cfc9d964deeb0d5d9c9f9547aa7061f5b49e1553c103afe8cec56546f55,文教子ども家庭委員会 6月12日 佐藤佳一議員,国から来る給食費の小学校の半額分、３億円以上、この財源を使って取りあえず公立の小・中学生にしたい…残念ながら、公立だけなんですね。なので、取りあえず今回は公立に限ってという提案,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-36,山口かおる委員は経費の上限が定められていない点への懸念を示した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=149,a4308b08a283f586e6c33dd8b70f3ce85a66eeead03bd5294f1e4f72290eb053,文教子ども家庭委員会 6月12日 山口かおる委員,今回、経費に関しては、特にそういった上限がない,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-37,山口かおる委員は経費の上限が決められていない点を挙げた,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=145,26ad7b170e4601b42ffb304a87de5d2a32e88cac4fb9860d5e8438c7d446a890,文教子ども家庭委員会 6月12日 山口かおる委員,経費の上限が決められていない,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-38,提出者は1人当たりで積算して予算化していると答えた,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=150,5c92b5ad3d799f17a45cfd862559e696af0665ef0d421e6be52452810225db84,文教子ども家庭委員会 6月12日 佐藤佳一議員,１人当たり幾らというふうに、細かく計算して、先ほど言った金額を想定というか、予算化している,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-39,おやまだ静香委員は国・都からのお金の継続性と、財源・優先順位の説明の必要を会派の意見として述べた,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=157,2a9289375bb91350fb92e6755d248d7a9057068a4278150fb7655d499f7ccbef,文教子ども家庭委員会 6月12日 おやまだ静香委員,国とか都から下りてくるそのお金というのが、ずっと継続的にあるのかどうかというところも、確実なものではない可能性もある…何を削って財源をどう確保するのか、優先順位をどうつけていくのか…これは会派としての意見でございます,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-40,渡辺やすし委員は施行日を令和9年4月1日とした理由を質した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=132,28d08c851a5f5504109fbaa4c690b3227cd9cf220950d0aed0f04a2cad60d300,文教子ども家庭委員会 6月12日 渡辺やすし委員,なぜ４月１日なんですか,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-41,提出者は準備と周知の必要を理由に挙げた,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=133,cdbade87032b8a92c4f03ef92e9aa51adc693fe7749b734a74fcad4abb291343,文教子ども家庭委員会 6月12日 佐藤佳一議員,いろんな準備ですとか、周知の必要もありますし、それで来年４月１日というふうに考えております,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-42,渡辺やすし委員は政策の優先度を評価しつつ、国からのお金でなく歳出改革で財源をつくるべきとして反対し、改めて提案したいと述べた,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=2&minute_id=11,c6e940a8a4789afd789c0a72875601222e3a41610314dfdabd07c14e1b3e9d48,文教子ども家庭委員会 6月15日 渡辺やすし委員（討論）,ほかの政策に優先すべきプライオリティのあることだと思っています…意義深いことだなと思っています…国から下りてくるお金ということではなくて、新宿区の事務事業をしっかりと歳出改革して、財源をつくり出して、この学用品給付の財源を手当てするというのが本寸法かなと私は思っています…改めて学用品と修学旅行の無償化について私から提案したいと思っています。　よって、この条例には反対します,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-43,渡辺やすし委員は入ってきたお金を当てにするのではなく歳出改革で財源を見つけるべきとした,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=1&minute_id=140,219acf37cd7e1375124767b67f6ad413942bbdf872e0c44e5d6191f24f1ed286,文教子ども家庭委員会 6月12日 渡辺やすし委員,入ってきたお金を当てにするというのではなくて,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-44,近藤なつ子副委員長は、国庫負担分は来年度以降も続くと考えるのが筋で子どものために使うべき、保護者と教員の負担を減らせるとして賛成した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=2&minute_id=13,645e5def0107bd2c73d291f0032a79cadf8d4abf3eadc409f37f46c91d111269,文教子ども家庭委員会 6月15日 近藤なつ子副委員長（討論）,教育活動に必要な学用品を給付するということで、賛成をいたします…今年度限りの予算ではなく、来年度以降も続くものだというふうに考えるのが筋…子どものために使う…教員の負担も減らしていく,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-45,近藤なつ子副委員長の討論のあと、ほかに発言はなかった,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=2&minute_id=14,9f0656cf09abe7d25dd45814e112786ff0f2ab7dadb22c6273a78277a5f0e41a,文教子ども家庭委員会 6月15日 委員長,ほかに御発言のある方。　　　　　　〔発言する者なし〕,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-46,第7号の委員会討論は渡辺やすし委員（反対）と近藤なつ子副委員長（賛成）の2名で終わった,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=2&minute_id=15,6fd286816e6c972e650715349ac686b15b8064db8de36da7ba4b14b526307388,文教子ども家庭委員会 6月15日 委員長,以上で討論は終わりました。　それでは、議員提出議案第７号について起立により採決を行います,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-47,委員会は第7号を起立少数で否決すべきものと決定した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=2&minute_id=16,70e0daa42b6285444180ecf2d944ea24878d96437c8832e56605e1533fde2053,文教子ども家庭委員会 6月15日 委員長,起立少数と認めます。　よって、議員提出議案第７号は否決すべきものと決定いたしました,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-48,近藤なつ子副委員長が少数意見を留保した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3190&schedule_id=2&minute_id=17,7a43dfae8a1c90a03c62ba4d564ece290574b60a83b2b883f95fcf92fe36ffc8,文教子ども家庭委員会 6月15日 近藤なつ子副委員長,ただいまの委員会決定に少数意見を留保いたします,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
shinjuku-2026-r2-giin-7,hard,content,G7-H-49,本会議は第7号を起立少数で否決した,https://ssp.kaigiroku.net/tenant/shinjuku/MinuteView.html?council_id=3193&schedule_id=4&minute_id=78,7606a4d1cc1a23644295c8ea48bf09d90f50d3e7702dd3c9fc06167874e70fb3,本会議 6月19日 議長,起立少数と認めます。　本案は、否決されました,supported,1a46c1e8a416d263479950a89e925f14d328607b9a423af63a7d9bfb89a61989
