item_key,difficulty,content_field,claim_id,final_claim,source_url,source_sha256,page_or_section,evidence_excerpt,verdict,reviewed_revision
shinjuku-2026-r2-gian-53,normal,content,R53-N-03,第2条第1号は「飲料」を「飲食料」に改め、「容器」の次にストロー・割り箸その他の飲食に用いる用具等を加える,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,第2条第1号改正,第 2 条第 1 号中「飲料」を「飲食料」に改め、「容器」の次に「、ストロー、割り箸その他の飲食に用いる用具及びチューインガムのかみかす」を加え,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,normal,content,R53-N-04,第4条に加わる新項の条文は区民等が犬に散歩・運動等をさせるときのふん収納用具の携帯と適切な処理,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,第4条 新設項,区民等は、その所有し、占有し、又は管理する犬に散歩、運動等をさせるときは、ふんを収納する用具を携帯し、その用具によりふんを適切に処理しなければならない,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,normal,content,R53-N-05,犬のふんに関する規定の施行日は公布の日,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,附則,ただし、第 4 条中…改正規定は、公布の日から施行する,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,normal,content,R53-N-06,空き缶等の定義拡大の施行日は令和8年10月1日,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,附則,この条例は、令和 8 年 10 月 1 日から施行する,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,normal,content,R53-N-07,令和8年第2回定例会で原案可決された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果ページ,第53号議案 …原案可決,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-01,提出日は令和8年6月10日、提出者は新宿区長 吉住健一,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,議案冒頭,令和８年６月１０日 提出者 新宿区長 吉住健一,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-02,提案理由の全文引用,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,提案理由,環境美化をより一層推進するため、空き缶等の定義に食料品の容器及び飲食に用いる用具を追加するとともに、犬のふんを収納する用具の携帯及び当該用具による犬のふんの適切な処理を区民等の責務として新たに定める必要があるため,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-03,第2条第1号の改め文は「、チューインガムのかみかす」を削る操作を含む,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,第2条第1号改正,「、チューインガムのかみかす」を削る,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-04,改正前後の条文全体（新旧対照表）は今回取得した一次資料に含まれない,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,議案全文,議案は改め文形式で、新旧対照表は添付されていない,needs_source,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-05,第4条は既存の第3項を第4項、第2項を第3項とし、第1項の次に1項を加える形式である,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,第4条改正,第 4 条中第 3 項を第 4 項とし、第 2 項を第 3 項とし、第 1 項の次に次の 1 項を加える,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-06,新設される項は第2項である,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,第4条改正,第 1 項の次に次の 1 項を加える（＝第 2 項）,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-07,対象は区民等のうち犬を所有し、占有し、又は管理する者,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,第4条 新設項,その所有し、占有し、又は管理する犬,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-08,義務が生じる場面は散歩、運動等をさせるときであり、場所を公共の場所に限定する文言はない,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,第4条 新設項,犬に散歩、運動等をさせるときは（場所を限定する文言なし）,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-09,義務の内容は用具の携帯とその用具によるふんの適切な処理の2つ,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,第4条 新設項,ふんを収納する用具を携帯し、その用具によりふんを適切に処理しなければならない,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-10,附則の全文引用,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,附則,この条例は、令和 8 年 10 月 1 日から施行する。ただし、第 4 条中第 3 項を第 4 項とし、第 2 項を第 3 項とし、第 1 項の次に 1 項を加える改正規定は、公布の日から施行する,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-53,hard,content,R53-H-11,散乱状況のデータ・違反への指導や過料の運用方針・執行体制は一次資料から確認できない,https://www.city.shinjuku.lg.jp/content/000457652.pdf,53fb47b9441caf8a89cfc884669075d96979e903ae5f0e28e5d40f43561d9188,議案全文,該当する記載が存在しない,needs_source,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-01,本条例は確認した保育施設・保育事業の運営基準を定めるものである,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.3 第51号議案,特定教育・保育施設及び特定地域型保育事業の運営に関する基準を定めている内閣府令の改正に伴い,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-02,設備や職員数といった認可の基準は第50号議案（新宿区家庭的保育事業等の設備及び運営に関する基準を定める条例）が扱う,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.3 第50号議案,家庭的保育事業等の設備及び運営に関する基準を定めている内閣府令の改正に伴い、満 3 歳以上限定小規模保育事業に関する基準を新たに定める,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-03,国の内閣府令改正で満3歳以上限定小規模保育事業が設けられた,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.3 第51号議案,内閣府令の改正に伴い、満 3 歳以上限定小規模保育事業に関する基準を新たに定める,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-04,第2条に満3歳未満等小規模保育事業と満3歳以上限定小規模保育事業の定義を加える,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第2条第2項,⑶の 2 満 3 歳未満等小規模保育事業／⑶の 3 満 3 歳以上限定小規模保育事業,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-05,教育認定子ども・満3歳以上保育認定子ども・保育認定子どもという呼び方を条例内に置く,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第2条第2項,⑹の 2 教育認定子ども／⑹の 3 満 3 歳以上保育認定子ども／⑹の 4 保育認定子ども,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-06,満3歳以上限定小規模保育事業者は事業所ごとに法第19条第2号の小学校就学前子どもに係る利用定員を定める,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第37条第3項（新設）,満 3 歳以上限定小規模保育事業を行う事業所ごとに、法第 19 条第 2 号に掲げる小学校就学前子どもに係る利用定員を定めるものとする,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-07,申込みと在籍者の合計が利用定員を超える場合は保育の必要性が高い子どもが優先して利用できるよう選考する,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第39条第3項（新設）,保育の必要の程度及び家族等の状況を勘案し、保育を受ける必要性が高いと認められる満 3 歳以上保育認定子どもが優先的に利用できるよう、選考するものとする,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-08,満3歳以上限定小規模保育事業者は卒園後の受け入れに関する連携協力（第42条第1項第3号）を求めなくてよい,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第42条第8項（新設）,連携施設の確保に当たって、同項第 3 号に係る連携協力を求めることを要しない,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-09,特別利用地域型保育の提供時は児童福祉法第46条第1項の認可基準を守る,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第51条の2第1項（新設）,法第 46 条第 1 項に規定する地域型保育事業の認可基準を遵守しなければならない,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-10,教育認定子どもと在籍中の子どもの合計が利用定員を超えないものとする,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第51条の2第2項（新設）,総数が、第 37 条第 3 項の規定により定められた利用定員の数を超えないものとする,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-11,選考は抽選・申込み順・事業者の保育理念に基づく選考その他の公正な方法による,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第51条の2第3項（新設）,抽選、申込みを受けた順序により決定する方法、当該特定地域型保育事業者の保育に関する理念、基本方針等に基づく選考その他公正な方法により,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-12,施行日は公布の日の翌日で、附則第2項の規定は公布の日から施行する,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,附則第1項,この条例は、公布の日の翌日から施行する。ただし、次項の規定は、公布の日から施行する,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-13,附則第2項は令和7年法律第29号附則第6条第3項の条例で定める日を公布の日とするもの,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,附則第2項,児童福祉法等の一部を改正する法律（令和 7 年法律第 29 号）附則第 6 条第 3 項の条例で定める日は、この条例の公布の日とする,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,normal,content,R51-N-14,令和8年第2回定例会で原案可決された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果ページ,第51号議案 …原案可決,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-01,提案理由の全文引用,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,提案理由,児童福祉法等の一部を改正する法律の一部の施行に伴うこども家庭庁関係内閣府令の整備等に関する内閣府令（令和 8 年内閣府令第 3 号）の施行による…改正に伴い,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-02,改正対象は平成26年新宿区条例第29号,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,改正文,新宿区特定教育・保育施設及び特定地域型保育事業の運営に関する基準を定める条例（平成 26 年新宿区条例第 29 号）の一部を次のように改正する,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-03,提出日は令和8年6月10日、提出者は新宿区長 吉住健一,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,議案冒頭,令和８年６月１０日 提出者 新宿区長 吉住健一,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-04,職員配置数や保育室面積の基準は本議案の改正事項に含まれない,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,議案全文,該当する改正規定が存在しない,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-05,満3歳未満等小規模保育事業は児童福祉法第6条の3第10項の小規模保育事業のうち同項第3号に掲げる事業を除くもの,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第2条第2項第3号の2,児童福祉法（昭和 22 年法律第 164 号）第 6 条の 3 第 10 項に規定する小規模保育事業（同項第 3 号に掲げる事業を除く。）,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-06,満3歳以上限定小規模保育事業は同項第3号に掲げる事業に限るもの,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第2条第2項第3号の3,児童福祉法第 6 条の 3 第 10 項に規定する小規模保育事業（同項第 3 号に掲げる事業に限る。）,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-07,定義新設に伴い第6条・第7条・第13条・第35条・第36条ほかで長い引用が新しい用語に置き換えられている,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,各条改正,第 6 条第 2 項中…を「教育認定子ども」に改め ほか多数,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-08,第37条第2項は利用定員を満1歳未満と満1歳以上に区分して定める義務の対象から満3歳以上限定小規模保育事業者を除外する,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第37条第2項,特定地域型保育事業者（満 3 歳以上限定小規模保育事業者…を除く。）は、…満 1 歳に満たない小学校就学前子どもと満 1 歳以上の小学校就学前子どもとに区分して定めるものとする,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-09,第43条第1項に「（満3歳未満保育認定子どもに係る教育・保育給付認定保護者に限る。）」を加える,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第43条第1項,「教育・保育給付認定保護者」の次に「（満 3 歳未満保育認定子どもに係る教育・保育給付認定保護者に限る。）」を加える,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-10,第46条第7号に「第39条第3項」を引用に加える,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第46条第7号,第 46 条第 7 号中「第 39 条第 2 項」の次に「及び第 3 項」を加える,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-11,第51条・第52条の適用対象から満3歳以上限定小規模保育事業者を除外する,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,第51条・第52条,「特定地域型保育事業者」の次に「（満 3 歳以上限定小規模保育事業者を除く。以下この条において同じ。）」を加え,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-12,附則第5条の対象に満3歳以上限定小規模保育事業者を加える,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,附則第5条,附則第 5 条中「特定地域型保育事業者（」の次に「満 3 歳以上限定小規模保育事業者及び」を加える,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-51,hard,content,R51-H-13,目次中「・第52条」を「－第52条」に改める形式改正を含む,https://www.city.shinjuku.lg.jp/content/000457650.pdf,8ad70c4705084865668f50dc7c0e1ba727dc645f70308d20bebc607473b6a3ed,目次改正,目次中「・第 52 条」を「－第 52 条」に改める,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-01,工事概要はプラネタリウム機器及び附帯設備・機器等の製作と設置,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 1 工事概要,新宿コズミックセンターのプラネタリウム機器及び附帯設備・機器等を製作し、設置を行うとともに,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-02,座席及び床カーペットの更新を行う,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 1 工事概要,座席及び床カーペットの更新,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-03,ドームスクリーンの張替えを行う,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 1 工事概要,ドームスクリーンの張替え,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-04,プラネタリウム機器の設置エリアの変更に伴う床周りの改修等工事を行う,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 1 工事概要,プラネタリウム機器の設置エリアの変更に伴う床周りの改修等工事を行う,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-05,工事場所は東京都新宿区大久保三丁目1番2号 新宿区立教育センター8階,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 2 工事場所,東京都新宿区大久保三丁目 1 番 2 号 新宿区立教育センター8 階,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-06,契約の方法は随意契約,https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,2 契約の方法,随意契約,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-07,"契約金額は3億8,489万円",https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,3 契約金額,"3 億 8,489 万円",supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-08,契約の相手方は東京都府中市矢崎町四丁目16番地 株式会社五藤光学研究所 取締役社長 五藤信隆,https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,4 契約の相手方,東京都府中市矢崎町四丁目 16 番地 株式会社五藤光学研究所 取締役社長 五藤 信隆,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-09,"相手方の資本金は5,000万円",https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 7 契約の相手方,"資本金 5,000 万円",supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-10,契約月日は仮契約が令和8年5月14日（木）、本契約が議決日の翌日,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 3 契約月日,仮契約 令和 8 年 5 月 14 日（木）本契約 議決日の翌日,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-11,履行期間は本契約締結日の翌日から令和9年6月30日まで,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 4 履行期間,本契約締結日の翌日から令和 9 年 6 月 30 日まで,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,normal,content,R58-N-12,令和8年第2回定例会で原案可決された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果ページ,第58号議案 …原案可決,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,hard,content,R58-H-01,提出日は令和8年6月10日、提出者は新宿区長 吉住健一,https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,議案冒頭,令和８年６月１０日 提出者 新宿区長 吉住健一,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,hard,content,R58-H-02,契約の目的は新宿コズミックセンタープラネタリウム設備改修工事等,https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,1 契約の目的,新宿コズミックセンタープラネタリウム設備改修工事等,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,hard,content,R58-H-03,提案理由は当該工事等を施行する必要があるため,https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,提案理由,新宿コズミックセンタープラネタリウム設備改修工事等を施行する必要があるため,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,hard,content,R58-H-04,令和8年度の支出科目は区一般会計歳出 教育費 教育総務費 教育センター費 委託料,https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,5 支出科目等,令和 8 年度 区一般会計歳出 教育費 教育総務費 教育センター費 委託料,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,hard,content,R58-H-05,令和9年度は債務負担行為による,https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,5 支出科目等,令和 9 年度 債務負担行為,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,hard,content,R58-H-06,履行期間が令和9年6月30日までの2か年にまたがる,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,p.6 4 履行期間,本契約締結日の翌日から令和 9 年 6 月 30 日まで,supported,step3-audit-r8-2
shinjuku-2026-r2-gian-58,hard,content,R58-H-07,随意契約の理由と根拠法令の条項・機器の方式仕様・座席仕様・工程計画は一次資料から確認できない,https://www.city.shinjuku.lg.jp/content/000457657.pdf,d6c0375028c0c10a6baf287b5e42d1ae8b5bf2bfec7c0053f98bd93ef5e8a5ef,議案全文,該当する記載が存在しない,needs_source,step3-audit-r8-2
