item_key,difficulty,content_field,claim_id,final_claim,source_url,source_sha256,page_or_section,evidence_excerpt,verdict,reviewed_revision
shinjuku-2026-r2-gian-44,normal,content,B44-N-12,公布の日から施行する,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,附則,この条例は、公布の日から施行する,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,normal,content,B44-N-13,令和8年第2回定例会（会期6月10日〜6月19日）で原案可決された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果ページ,第44号議案 原案可決,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,normal,content,B44-N-14,地方自治法第96条第2項は条例で議決すべき事件を定めることができるとする規定である（提案理由の前提として示した一般的説明）,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,提案理由,提案理由が同項を根拠として掲げていることによる。条文そのものは本資料に含まれない,needs_source,step4-content-r8-2
shinjuku-2026-r2-gian-44,normal,title,B44-N-15,表題「区の基本構想をつくるとき区議会の議決を必要とする条例改正」は新設第3条第1項の内容を言い換えた編集上の見出し,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,第3条改正規定,（B44-N-02 と同一の根拠）,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,normal,summary,B44-N-16,要約の内容はいずれも本文の主張と同一,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,改め文全般,"（本文 B44-N-02, N-04, N-12 と同一の記載）",supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-01,提案理由の全文引用,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,提案理由,（B44-N-08 と同一）,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-02,提出日は令和8年6月10日、提出者は新宿区長 吉住健一,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,議案冒頭,上記の議案を提出する。令和８年６月１０日 提出者 新宿区長 吉住健一,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-03,改め文は題名・第1条・第2条・第3条・第4条の5点を改正する,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,改め文全体,題名中／第 1 条中／第 2 条を次のように改める／第 3 条中／第 4 条中 の5つの改正規定,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-04,新設第3条第1項の全文引用,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,第3条改正規定,（B44-N-02 と同一）,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-05,第4条の改正は第3条の項の繰り下がりを受けて全項を引く形に改めるもの,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,第3条・第4条改正規定,第 3 条中第 2 項を第 3 項とし、第 1 項を第 2 項とし／第 4 条中「前条第 1 項又は第 2 項」を「前条各項」に改め,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-06,改正後第2条（定義）の全文引用,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,第2条,"（B44-N-05, N-06 と同一）",supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-07,両号とも同一の「答申」を起点としている,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,第2条第1号・第2号,第1号で「以下「答申」という。」と定義し、第2号が「答申を受けて定める」と受ける,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-08,概要資料の記載の引用,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,第44号議案の欄,新宿区基本構想の策定及び変更を議決事項とするとともに、題名を「新宿区基本構想及び新宿区総合計画の議決に関する条例」に改める。［施行日］公布の日,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-09,附則は「この条例は、公布の日から施行する。」のみで経過措置の定めがない,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,附則,この条例は、公布の日から施行する。（附則は他に規定を置かない）,supported,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-10,改正前の第1条・第3条・第4条の条文および改正後の確定条文は出典に含まれない,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,改め文全体,議案は改め文形式であり、改正前後の条文全体は掲載されていない,needs_source,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-11,新宿区基本構想の現行の内容・策定時期・次期策定予定は出典に記載がない,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,議案全体,議案本文・概要資料のいずれにも記載がない,needs_source,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-12,新宿区基本構想審議会の設置状況・答申の有無・時期は出典に記載がない,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,第2条第1号,条文は審議会条例を引用するのみで、答申の実績には触れていない,needs_source,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,content,B44-H-13,地方自治法第96条第2項に基づき既に議決事件とされている他の事項の有無は出典に記載がない,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,議案全体,議案本文・概要資料のいずれにも記載がない,needs_source,step4-content-r8-2
shinjuku-2026-r2-gian-44,hard,summary,B44-H-14,要約の内容はいずれも本文の主張と同一,https://www.city.shinjuku.lg.jp/content/000457643.pdf,fe0e6cc914f3a9753a90bb19ab4c8090147fb1aa24bc959a321fb353c31c8eab,改め文全般,"（本文 B44-H-01, H-03, H-04, H-09 と同一の記載）",supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-01,地方自治法（昭和22年法律第67号）第179条第1項は、特に緊急を要して議会を招集する時間的余裕がないことが明らかであると認めるときに区長が処分できるとする,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,告示第202号,特に緊急を要するため新宿区議会を招集する時間的余裕がないことが明らかであると認め、地方自治法（昭和 22 年法律第 67 号）第 179 条第 1 項の規定により次のとおり処分した,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-02,専決処分をしたときは同条第3項により議会に報告して承認を求めなければならない,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,承認第2号 本文,同条第 3 項の規定に基づき、別紙のとおりその処置について報告し、承認を求める,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-03,議決結果は「可決」ではなく「承認」と表記される,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果ページ,承認第2号 承認,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-04,議決すべき事件は新宿区特別区税条例（昭和39年新宿区条例第57号）の一部を改正する件,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,告示 1 議決すべき事件,新宿区特別区税条例（昭和 39 年新宿区条例第 57 号）の一部を改正する件,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-05,処分した日は令和8年3月31日,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,告示 2 処分した日,令和 8 年 3 月 31 日,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-06,告示番号は新宿区告示第202号,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,告示冒頭,新宿区告示第２０２号,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-07,理由は地方税法等の一部を改正する法律（令和8年法律第2号）が令和8年3月31日に公布され同年4月1日から施行されることに伴うもの,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,告示 3 理由,地方税法等の一部を改正する法律（令和 8 年法律第 2 号）が令和 8 年 3 月 31 日に公布され同年 4 月 1 日から施行されることに伴い、緊急に新宿区特別区税条例の一部を改正しこれを施行するに当たり、新宿区議会を招集する時間的余裕がないことが明らかであるため,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-08,軽自動車税の環境性能割を廃止するとともに現行の種別割を軽自動車税に名称変更する,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号の欄 ［主な制定内容］⑴,軽自動車税の環境性能割を廃止するとともに、現行の種別割を軽自動車税に名称変更する。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-09,グリーン化特例は取得した日の属する年度の翌年度分の税率を軽減するもので、75%軽減の対象とする特例を令和10年度まで2年間延長する,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号の欄 ［主な制定内容］⑵,取得した日の属する年度の翌年度分の軽自動車税の税率を軽減するグリーン化特例について、75％軽減の対象とする特例を令和 10 年度まで 2 年間延長する。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-10,区民税の住宅ローン控除の適用期間を令和12年12月31日までの居住開始分まで5年間延長する,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号の欄 ［主な制定内容］⑶,区民税の住宅ローン控除（住宅借入金等特別税額控除）の適用期間を令和 12 年 12 月 31 日までの居住開始分まで 5 年間延長する。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-11,優良住宅地の造成等のための譲渡に係る特例の適用期限を令和11年度まで3年間延長する,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号の欄 ［主な制定内容］⑷ア,特例の適用期限を令和 11 年度まで 3 年間延長する。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-12,地すべり防止区域・急傾斜地崩壊危険区域・土砂災害特別警戒区域・浸水被害防止区域内の土地等の譲渡には特例を適用できないこととする,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号の欄 ［主な制定内容］⑷イ,譲渡をした土地等が、その譲渡をした時において地すべり防止区域、急傾斜地崩壊危険区域、土砂災害特別警戒区域又は浸水被害防止区域内に存する場合には、特例を適用することができないこととする。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-13,原則の施行日は令和8年4月1日、住宅ローン控除の延長は令和9年1月1日、⑷イは令和10年1月1日,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号の欄 ［施行日］,令和 8 年 4 月 1 日。ただし、上記⑶については令和 9 年 1 月 1 日、上記⑷イについては令和 10 年 1 月 1 日,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-14,改正後の軽自動車税の規定は令和8年度以後の年度分に適用し、令和7年度分までの種別割は従前の例による,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,附則第3条第1項,この条例による改正後の新宿区特別区税条例の規定中軽自動車税に関する部分は、令和 8 年度以後の年度分の軽自動車税について適用し、令和 7 年度分までの軽自動車税の種別割については、なお従前の例による。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-15,施行日前に取得された三輪以上の軽自動車に課する環境性能割も従前の例による,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,附則第3条第2項,この条例の施行の日前に取得された三輪以上の軽自動車に対して課する軽自動車税の環境性能割については、なお従前の例による。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-16,提出日は令和8年6月10日、提出者は新宿区長 吉住健一,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,承認第2号 末尾,令和８年６月１０日 提出者 新宿区長 吉住健一,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,content,S2-N-17,令和8年第2回定例会（会期6月10日〜6月19日）で承認された,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果ページ,承認第2号 承認,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,normal,summary,S2-N-18,要約の内容はいずれも本文の主張と同一,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,全般,"（本文 S2-N-01, N-07, N-08, N-10, N-17 と同一の記載）",supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-01,地方自治法第179条第1項に基づき令和8年3月31日付けで専決処分し、同条第3項に基づき承認を求めるものである,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,承認第2号 本文,新宿区特別区税条例の一部を改正する件については、地方自治法（昭和 22 年法律第 67 号）第 179 条第 1 項の規定に基づき、令和 8 年 3 月 31 日付けで専決処分したので、同条第 3 項の規定に基づき、別紙のとおりその処置について報告し、承認を求める。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-02,議決結果の公式用語は「承認」である,https://www.city.shinjuku.lg.jp/kusei/soumu01_002090_00016.html,72349f6e321e79ccc3076036e07386763398510bfb6bb2154b4cd3d6a2d85d58,議決結果ページ,承認第2号 承認,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-03,告示第202号の本文引用,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,告示第202号,（S2-N-01 と同一）,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-04,告示の議決すべき事件・処分した日・理由の3項目,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,告示 1〜3,"（S2-N-04, N-05, N-07 と同一）",supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-05,概要資料の［主な制定内容］4点の引用,https://www.city.shinjuku.lg.jp/content/000456353.pdf,e1be5ac0c08d22dc59916c81fd24bd972ef44b601f8cd65ba76fc5d1f9d35c92,承認第2号の欄,（S2-N-08〜N-12 と同一）,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-06,第37条は第1項から環境性能割・種別割に係る文言を削り、第2項を削り、第3項を第2項とする,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 第37条,第 37 条第 1 項中「、三輪以上の軽自動車に対し、当該三輪以上の軽自動車の取得者に環境性能割によつて」を削り…同条第 2 項を削り、同条第 3 項中「種別割」を「軽自動車税」に…同項を同条第 2 項とする。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-07,第37条の2は第1項・第2項から三輪以上の軽自動車の取得者に係る文言を削り、第3項及び第4項を削る,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 第37条の2,第 37 条の 2 第 1 項中「、軽自動車税の賦課徴収については」及び「前条第 1 項に規定する三輪以上の軽自動車の取得者…」を削り、同条第 2 項中「三輪以上の軽自動車の取得者又は」を削り、同条第 3 項及び第 4 項を削る。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-08,第37条の4から第37条の9までを削る,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 第37条の4〜9,第 37 条の 4 から第 37 条の 9 までを削る。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-09,第38条・第39条・第40条・第42条（いずれも見出しを含む）中「種別割」を「軽自動車税」に改める,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 第38〜42条,第 38 条（見出しを含む。）、第 39 条（見出しを含む。）、第 40 条（見出しを含む。）及び第 42 条（見出しを含む。）中「種別割」を「軽自動車税」に改める。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-10,第43条は見出しおよび第1項〜第3項の「種別割」を改めるとともに、申告書の様式を施行規則第33号の4様式・第33号の5様式・第34号様式に改める,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 第43条,第 43 条の見出し中「種別割」を「軽自動車税」に改め、同条第 1 項中…「規則で定める」を「軽自動車及び二輪の小型自動車の所有者又は使用者にあつては施行規則第 33 号の 4 様式による申告書、原動機付自転車及び小型特殊自動車の所有者又は使用者にあつては施行規則第 33 号の 5 様式による」に改め…同条第 3 項中…「施行規則第 34 号様式による」に改める。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-11,第45条第2項は引用を「第37条第3項ただし書」から「第37条第2項ただし書」に改める,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 第45条,第 45 条第 2 項中「第 37 条第 3 項ただし書」を「第 37 条第 2 項ただし書」に、「種別割」を「軽自動車税」に改め、同条第 9 項中「種別割」を「軽自動車税」に改める。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-12,第44条見出し・第46条・第46条の2の「種別割」を「軽自動車税」に改める,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 第44・46・46条の2,第 44 条の見出し中「種別割」を「軽自動車税」に改める。第 46 条（見出しを含む。）中…第 46 条の 2 の見出し並びに同条第 1 項、第 2 項及び第 4 項中「種別割」を「軽自動車税」に改める。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-13,付則第6条第3項は「令和4年4月1日」を「令和7年4月1日」に、「令和8年3月31日」を「令和10年3月31日」に改め、第7項及び第8項を削る,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 付則第6条,同条第 3 項中「令和 4 年 4 月 1 日」を「令和 7 年 4 月 1 日」に、「令和 8 年 3 月 31 日」を「令和 10 年 3 月 31 日」に改め、「の種別割」を削り…同条第 7 項及び第 8 項を削る。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-14,付則第7条は見出し及び本文中「の種別割」を削る,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 付則第7条,付則第 7 条の見出し中「の種別割」を削り、同条第 1 項中「の種別割」を削り、「、第 5 項又は第 7 項」を「又は第 5 項」に改め、同条第 2 項及び第 3 項中「の種別割」を削る。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-15,付則第3条の2は前の見出しを削り「第3条の2 削除」に改める,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 付則第3条の2,付則第 3 条の 2 の前の見出しを削り、同条を次のように改める。第 3 条の 2 削除,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-16,付則第3条の3は見出しとして「（区民税の住宅借入金等特別税額控除）」を付し、第1項中「令和20年度」を「令和25年度」に、「令和7年」を「令和12年」に改める,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 付則第3条の3,付則第 3 条の 3 に見出しとして「（区民税の住宅借入金等特別税額控除）」を付し、同条第 1 項中「令和 20 年度」を「令和 25 年度」に改め…「令和 7 年」を「令和 12 年」に改め,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-17,付則第4条第1項中「令和9年度」を「令和12年度」に改める,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 付則第4条,付則第 4 条第 1 項中「令和 9 年度」を「令和 12 年度」に改め、同条第 2 項中「、付則第 3 条の 2 第 1 項」を削る。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-18,付則第11条第1項・第2項中「令和8年度」を「令和11年度」に改め、第2項は附則第34条の2の項番号の引用も改める,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 付則第11条,付則第 11 条第 1 項中「令和 8 年度」を「令和 11 年度」に改め、同条第 2 項中「令和 8 年度」を「令和 11 年度」に、「附則第 34 条の 2 第 5 項」を「附則第 34 条の 2 第 6 項」に、「附則第 34 条の 2 第 10 項」を「附則第 34 条の 2 第 12 項」に改め,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-19,付則第11条に加えられる第4項は、租税特別措置法第31条の2第2項第13号から第15号までに掲げる土地等の譲渡について、災害危険区域内にあるときは優良住宅地等のための譲渡に該当しないものとみなす,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 付則第11条第4項,所得割の納税義務者が、租税特別措置法第 31 条の 2 第 2 項第 13 号から第 15 号までに掲げる土地等の譲渡に該当するものをしたとき…当該土地等の譲渡は、第 1 項又は第 2 項に規定する優良住宅地等のための譲渡又は確定優良住宅地等予定地のための譲渡に該当しないものとみなす。,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-20,対象区域は地すべり等防止法（昭和33年法律第30号）第3条第1項の地すべり防止区域ほか4区域,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,改め文 付則第11条第4項,地すべり等防止法（昭和 33 年法律第 30 号）第 3 条第 1 項の地すべり防止区域、急傾斜地の崩壊による災害の防止に関する法律（昭和 44 年法律第 57 号）第 3 条第 1 項の急傾斜地崩壊危険区域、土砂災害警戒区域等における土砂災害防止対策の推進に関する法律（平成 12 年法律第 57 号）第 9 条第 1 項の土砂災害特別警戒区域又は特定都市河川浸水被害対策法（平成 15 年法律第 77 号）第 56 条第 1 項の浸水被害防止区域,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-21,附則第1条は原則令和8年4月1日施行、第1号は令和9年1月1日、第2号は令和10年1月1日,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,附則第1条,この条例は、令和 8 年 4 月 1 日から施行する。ただし…⑴…令和 9 年 1 月 1 日 ⑵…令和 10 年 1 月 1 日,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-22,附則第1条第1号の対象は付則第3条の3第1項の改正規定のうち2つの部分に限られる,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,附則第1条第1号,付則第 3 条の 3 第 1 項の改正規定（「令和 20 年度」を「令和 25 年度」に改める部分及び「令和 7 年」を「令和 12 年」に改める部分に限る。）及び次条第 1 項の規定,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-23,附則第1条第2号の対象は付則第11条の改正規定のうち令和8年度を令和11年度に改める部分を除いたもの,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,附則第1条第2号,付則第 11 条の改正規定（同条第 1 項及び第 2 項中「令和 8 年度」を「令和 11 年度」に改める部分を除く。）及び次条第 2 項の規定,supported,step4-content-r8-2
shinjuku-2026-r2-shonin-2,hard,content,S2-H-24,附則第2条第1項は令和8年1月1日を境に新旧の租税特別措置法第41条第1項の規定を適用し分ける。改正法は所得税法等の一部を改正する法律（令和8年法律第12号）,https://www.city.shinjuku.lg.jp/content/000457641.pdf,dc7ec4b2f70eac312c9cab76a20b47fdd0f5c18e02105a43fb1b03d22434ce46,附則第2条第1項,納税義務者が令和 8 年 1 月 1 日以後に所得税法等の一部を改正する法律（令和 8 年法律第 12 号。以下「所得税法等改正法」という。）第 7 条の規定による改正後の租税特別措置法（昭和 32 年法律第 26 号）第 41 条第 1 項に規定する居住用家屋…について適用し、…同日前に…した場合については、なお従前の例による。,supported,step4-content-r8-2
